timestamp_utc,run_id,host,transport,parallelism,model,concurrency,max_tokens,prompt_chars,prompt_tokens_per_req,requests_ok,requests_failed,status,skip_reason,wall_s,total_prompt_tokens,total_completion_tokens,total_tps,ttft_mean_s,ttft_p50_s,ttft_p95_s,prefill_mean_s,decode_mean_s,decode_tps_mean,output_tps_mean,endpoint,socket_ifname,rdma_hca,vllm_extra_args,server_log,errors
2026-05-26T00:54:48+00:00,20260526T005323Z-qwen-peak,strix-1,solo,solo,Qwen/Qwen3-0.6B,256,256,8868,1603.000000,256,0,ok,,34.262621,410368,65536,1912.755035,2.293275,2.328215,2.332654,2.293275,31.921149,7.988765,7.482235,http://127.0.0.1:8000/v1/completions,,,,/tmp/vllm-pair-20260526T005323Z-qwen-peak/solo-Qwen_Qwen3-0.6B.log,
2026-05-26T00:57:24+00:00,20260526T005323Z-qwen-peak,strix-1,usb4_rdma,tp2,Qwen/Qwen3-0.6B,256,256,8868,1603.000000,256,0,ok,,44.881506,410368,65536,1460.200546,14.648471,14.652408,14.662078,14.648471,30.191630,8.446090,5.709176,http://127.0.0.1:8000/v1/completions,br0.lan/br0.lan,"usb4_rdma0,usb4_rdma1,usb4_rdma5,usb4_rdma6",,/tmp/vllm-pair-20260526T005323Z-qwen-peak/usb4_rdma-Qwen_Qwen3-0.6B.log,
