timestamp_utc,run_id,host,transport,parallelism,model,concurrency,max_tokens,prompt_chars,prompt_tokens_per_req,requests_ok,requests_failed,status,skip_reason,wall_s,total_prompt_tokens,total_completion_tokens,total_tps,ttft_mean_s,ttft_p50_s,ttft_p95_s,prefill_mean_s,decode_mean_s,decode_tps_mean,output_tps_mean,endpoint,socket_ifname,rdma_hca,vllm_extra_args,server_log,errors
2026-05-02T14:06:04+00:00,full-usb4-20260502T140313Z,strix-1,solo,solo,Qwen/Qwen3-4B-Instruct-2507,16,64,5940,1075.000000,16,0,ok,,4.248251,17200,1024,241.040354,0.342927,0.362207,0.453726,0.342927,3.861745,16.320864,15.222489,http://127.0.0.1:8000/v1/completions,,,,/tmp/usb4-rdma-vllm-matrix/full-usb4-20260502T140313Z/solo-Qwen_Qwen3-4B-Instruct-2507.log,
2026-05-02T14:06:10+00:00,full-usb4-20260502T140313Z,strix-1,solo,solo,Qwen/Qwen3-4B-Instruct-2507,64,64,5940,1075.000000,64,0,ok,,6.140381,68800,4096,667.059535,0.998547,1.114378,1.136176,0.998547,5.100012,12.382370,10.494695,http://127.0.0.1:8000/v1/completions,,,,/tmp/usb4-rdma-vllm-matrix/full-usb4-20260502T140313Z/solo-Qwen_Qwen3-4B-Instruct-2507.log,
2026-05-02T14:06:23+00:00,full-usb4-20260502T140313Z,strix-1,solo,solo,Qwen/Qwen3-4B-Instruct-2507,256,64,5940,1075.000000,256,0,ok,,12.714346,275200,16384,1288.623123,2.904456,3.292043,3.663725,2.904456,9.687629,6.551735,5.082739,http://127.0.0.1:8000/v1/completions,,,,/tmp/usb4-rdma-vllm-matrix/full-usb4-20260502T140313Z/solo-Qwen_Qwen3-4B-Instruct-2507.log,
2026-05-02T14:07:12+00:00,full-usb4-20260502T140313Z,strix-1,solo,solo,allenai/Olmo-3-7B-Instruct,1,64,5940,1027,1,0,ok,,5.477027,1027,64,11.685171,0.903027,0.903027,0.903027,0.903027,4.573261,13.775727,11.686748,http://127.0.0.1:8000/v1/completions,,,,/tmp/usb4-rdma-vllm-matrix/full-usb4-20260502T140313Z/solo-allenai_Olmo-3-7B-Instruct.log,
2026-05-02T14:07:18+00:00,full-usb4-20260502T140313Z,strix-1,solo,solo,allenai/Olmo-3-7B-Instruct,4,64,5940,1027.000000,4,0,ok,,5.399822,4108,256,47.408972,0.339505,0.339596,0.378978,0.339505,5.019920,12.550002,11.942190,http://127.0.0.1:8000/v1/completions,,,,/tmp/usb4-rdma-vllm-matrix/full-usb4-20260502T140313Z/solo-allenai_Olmo-3-7B-Instruct.log,
2026-05-02T14:07:26+00:00,full-usb4-20260502T140313Z,strix-1,solo,solo,allenai/Olmo-3-7B-Instruct,16,64,5940,1027.000000,16,0,ok,,8.697909,16432,1024,117.729450,0.611265,0.625092,0.690020,0.611265,8.013319,7.861997,7.421152,http://127.0.0.1:8000/v1/completions,,,,/tmp/usb4-rdma-vllm-matrix/full-usb4-20260502T140313Z/solo-allenai_Olmo-3-7B-Instruct.log,
2026-05-02T14:07:42+00:00,full-usb4-20260502T140313Z,strix-1,solo,solo,allenai/Olmo-3-7B-Instruct,64,64,5940,1027.000000,64,0,ok,,15.217108,65728,4096,269.170729,1.410574,1.438406,1.457996,1.410574,13.758927,4.579022,4.219094,http://127.0.0.1:8000/v1/completions,,,,/tmp/usb4-rdma-vllm-matrix/full-usb4-20260502T140313Z/solo-allenai_Olmo-3-7B-Instruct.log,
2026-05-02T14:08:26+00:00,full-usb4-20260502T140313Z,strix-1,solo,solo,allenai/Olmo-3-7B-Instruct,256,64,5940,1027.000000,256,0,ok,,43.916274,262912,16384,373.073546,4.317848,4.545724,4.589160,4.317848,39.367865,1.600410,1.465076,http://127.0.0.1:8000/v1/completions,,,,/tmp/usb4-rdma-vllm-matrix/full-usb4-20260502T140313Z/solo-allenai_Olmo-3-7B-Instruct.log,
2026-05-02T14:09:11+00:00,full-usb4-20260502T140313Z,strix-1,solo,solo,unsloth/Meta-Llama-3.1-8B-Instruct,1,64,5940,1028,1,0,ok,,5.906698,1028,64,10.835156,1.021456,1.021456,1.021456,1.021456,4.883118,12.901593,10.839055,http://127.0.0.1:8000/v1/completions,,,,/tmp/usb4-rdma-vllm-matrix/full-usb4-20260502T140313Z/solo-unsloth_Meta-Llama-3.1-8B-Instruct.log,
2026-05-02T14:09:16+00:00,full-usb4-20260502T140313Z,strix-1,solo,solo,unsloth/Meta-Llama-3.1-8B-Instruct,4,64,5940,1028.000000,4,0,ok,,5.376884,4112,256,47.611220,0.232538,0.232350,0.233628,0.232538,5.141270,12.253782,11.909619,http://127.0.0.1:8000/v1/completions,,,,/tmp/usb4-rdma-vllm-matrix/full-usb4-20260502T140313Z/solo-unsloth_Meta-Llama-3.1-8B-Instruct.log,
